"AccountName","AccountId","SSORole","InstanceId","InstanceName","Tenancy","Monitored","IpfEnvironment","SqlServerMonitored","IpfServiceName","FcmsCustomMonitoring","Role","Application","InstanceState","AvailabilityZone","VpcId","VpcOwnerId","VpcIsShared","SubnetId","CidrBlock","PrivateIpAddress","SecondaryPrivateIPs","Platform","InstanceType","CWMonitoring","vCPU","AMIId","AMIName","IamInstanceProfile","EbsOptimized","MetadataOptionsHttpTokens","MetadataOptionsHttpEndpoint","MetadataOptionsHttpPutResponseHopLimit","InstanceMetadataTags","DisableApiTermination","InstanceInitiatedShutdownBehavior","KeyPair","SecurityGroupIds","Tags","TagsFiltered"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-004c95345c7acd353","AZ1PRD01LICD001-Old","host","Ready","PROD","N/A","License Dashboard","group_1.json","License Dashboard","License Manager","stopped","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-0aabb614c1b3877ac","10.45.1.0/24","10.45.1.68","N/A","windows","m6i.2xlarge","Basic","8","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/AWSApplicationMigrationLaunchInstanceWithSsmRole","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919","ipf:vmc:changerequest=JCR-8684;Environment=Production;ipf:costcenter=ITS-UK;Role=License Dashboard;Name=AZ1PRD01LICD001-Old;aws:ec2launchtemplate:id=lt-01aa664e73f57c66b;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;CostCenter=IPF FCMS Cost Centre;aws:migrationhub:source-id=d-server-01nqq83tm0zyqy;ipf:sd:hostname=AZ1PRD01LICD001;AWSApplicationMigrationServiceSourceServerID=s-02bfc12ce73f19cdc;ipf:solution=FJS Core Infrastructure;AutoPatch=False;Backup=False;ipf:bill:chargingTower=Software Asset Management;mgn.amazonaws.com-job=mgnjob-042180dbf3c6fb187;ipf:vmc:ipaddress=10.45.1.68;ipf:vmc:serverRole=Licence Dashboard;Monitored=Ready;ipf:sd:infrastructureapplicationsupport=Low Complexity App 24 x 7;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;Application=License Manager;PatchGroup=NotApplicable;ipf:environment=PROD;ipf:sd:servicename=License Dashboard;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;ipf:vmc:managedby=fjs-wintel;ipf:vmc:location=ipf-aws-vmc-sddc1;fcms:CustomMonitoring=group_1.json;ipf:vmc:backuppolicy=;aws:ec2launchtemplate:version=7;Schedule=;ServiceLevel=Enterprise;mgn.amazonaws.com-source-server=s-02bfc12ce73f19cdc","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-050eb8f01052886cb","DC1PRD01MSI001","host","False","PROD","N/A","Content  Management System","group_6_16GB_Memory.json","SiteCore MSI Server","Content  Management System -  Production","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-0c3ddc05d778e90be","10.45.13.0/24","10.45.13.101","N/A","windows","m6i.xlarge","Basic","4","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/AWSApplicationMigrationLaunchInstanceWithSsmRole","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919","ipf:costcenter=ITS-UK;Schedule=;Environment=Production;AssetManaged=True;CostCenter=IPF FCMS Cost Centre;ipf:vmc:serverRole=SiteCore MSI Server;fcms:CustomMonitoring=group_6_16GB_Memory.json;ipf:bill:chargingTower=CMS;ipf:vmc:location=ipf-aws-vmc-sddc1;AutoPatch=False;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;PatchGroup=NotApplicable;aws:migrationhub:source-id=d-server-01tnff6klz9e0q;mgn.amazonaws.com-source-server=s-00148d49e39eafb39;ipf:sd:infrastructureapplicationsupport=Low Complexity App 24 x 7;Monitored=False;Name=DC1PRD01MSI001;ipf:vmc:managedby=fjs-wintel;aws:ec2launchtemplate:version=7;ipf:sd:hostname=DC1PRD01MSI001;ipf:vmc:ipaddress=10.45.13.101;ServiceLevel=Enterprise;ipf:solution=MyProvi;Role=SiteCore MSI Server;ipf:vmc:backuppolicy=;Backup=False;AWSApplicationMigrationServiceSourceServerID=s-00148d49e39eafb39;Application=Content  Management System -  Production;ipf:vmc:changerequest=JCR-8684;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;aws:ec2launchtemplate:id=lt-02bc255fbe0be8865;ipf:environment=PROD;ipf:sd:servicename=Content  Management System;mgn.amazonaws.com-job=mgnjob-0c1d5febf9bc0eb7a","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-0e45a028e30e9f335","DC1PRD01COLL001","host","Ready","PROD","N/A","Hungary Collections","True","Application Server","Collections","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-0aabb614c1b3877ac","10.45.1.0/24","10.45.1.51","N/A","windows","m6i.large","Basic","2","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/AWSApplicationMigrationLaunchInstanceWithSsmRole","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919","aws:ec2launchtemplate:id=lt-09bb32aa46f919e8d;ipf:environment=PROD;AutoPatch=False;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;mgn.amazonaws.com-job=mgnjob-042180dbf3c6fb187;Backup=False;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;Application=Collections;Monitored=Ready;ipf:sd:servicename=Hungary Collections;PatchGroup=NotApplicable;ipf:bill:chargingTower=Credit & L.Prevention Apps;ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:vmc:backuppolicy=;ServiceLevel=Enterprise;aws:ec2launchtemplate:version=7;Schedule=;ipf:vmc:managedby=fjs-wintel;ipf:vmc:ipaddress=10.45.1.51;ipf:vmc:changerequest=JCR-8684;Environment=Production;Name=DC1PRD01COLL001;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;AWSApplicationMigrationServiceSourceServerID=s-04019d1696a182779;ipf:sd:hostname=DC1PRD01COLL001;ipf:costcenter=ITS-UK;fcms:CustomMonitoring=True;_GX_AMI_=;mgn.amazonaws.com-source-server=s-04019d1696a182779;CostCenter=IPF FCMS Cost Centre;ipf:sd:infrastructureapplicationsupport=Low Complexity App 24 x 7;Role=Application Server;ipf:solution=MyProvi;ipf:vmc:serverRole=Application Server;aws:migrationhub:source-id=d-server-03i435sm92ha3d","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-0a68f9bd34a80d1de","DC1PRD02ADDC002","host","Ready","PROD","N/A","Core Infrastructure","group_1.json","PROD02.LOCAL Domain Controller","Project BOLT","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-03a0759bbc3a71c9e","10.45.21.0/24","10.45.21.12","N/A","windows","c6i.large","Basic","2","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/AWSApplicationMigrationLaunchInstanceWithSsmRole","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-043cbfb16e5585b2e;sg-084805ed398a2f2ad;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919","AssetManaged=True;ipf:vmc:changerequest=JCR-8684;Environment=Production;ipf:sd:hostname=DC1PRD02ADDC002;Application=Project BOLT;ipf:sd:infrastructureapplicationsupport=;fcms:CustomMonitoring=group_1.json;mgn.amazonaws.com-source-server=s-0d507075259a87865;mgn.amazonaws.com-job=mgnjob-0c1d5febf9bc0eb7a;Role=PROD02.LOCAL Domain Controller;ipf:sd:servicename=Core Infrastructure;ipf:solution=MyProvi;aws:ec2launchtemplate:id=lt-0b5840bf2bf2a28e4;CostCenter=IPF FCMS Cost Centre;ipf:vmc:OperatingSystem=Windows Server 2012 R2 DataCenter Edition;AutoPatch=False;ipf:bill:chargingTower=Bolt;ipf:environment=PROD;aws:migrationhub:source-id=d-server-03fak9sf2gdw1m;ipf:sd:OperatingSystemSupport=WLP - Low Complexity 24 x 7;Monitored=Ready;_GX_AMI_=;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;AWSApplicationMigrationServiceSourceServerID=s-0d507075259a87865;Backup=False;ipf:vmc:backuppolicy=;ipf:vmc:ipaddress=10.45.21.12;ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:costcenter=IT-Poland;ipf:vmc:serverRole=Domain Controller;PatchGroup=NotApplicable;Schedule=;Name=DC1PRD02ADDC002;ipf:vmc:managedby=fjs-wintel;ServiceLevel=Enterprise;aws:ec2launchtemplate:version=7","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-06c0ec7f350aded8e","DC1PRD01CDE002","host","Ready","PROD","N/A","DIP","group_7.json","EB GDS Link DataView360","T4G Release 2","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-0bd71a1b4e0a09a67","10.45.2.0/24","10.45.2.11","N/A","windows","m6i.xlarge","Basic","4","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/AWSApplicationMigrationLaunchInstanceWithSsmRole","True","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919","ipf:sd:infrastructureapplicationsupport=Low Complexity App 24 x 7;AWSApplicationMigrationServiceSourceServerID=s-0fdc8d46359aa230c;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;aws:ec2launchtemplate:version=7;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;ipf:vmc:managedby=fjs-wintel;Monitored=Ready;ServiceLevel=Enterprise;aws:migrationhub:source-id=d-server-00ih621bofs46h;mgn.amazonaws.com-source-server=s-0fdc8d46359aa230c;AutoPatch=False;ipf:bill:chargingTower=Credit & L.Prevention Apps;ipf:vmc:location=ipf-aws-vmc-sddc1;Name=DC1PRD01CDE002;Schedule=;ipf:sd:servicename=DIP;ipf:vmc:OperatingSystem=Windows Server 2012 R2 DataCenter Edition;ipf:costcenter=ITS-UK;PatchGroup=NotApplicable;fcms:CustomMonitoring=group_7.json;Environment=Production;ipf:vmc:backuppolicy=;mgn.amazonaws.com-job=mgnjob-0c0ca39c9919e144f;ipf:vmc:changerequest=JCR-8684;Role=EB GDS Link DataView360;aws:ec2launchtemplate:id=lt-00e3a4f284a81f6a7;Backup=False;ipf:solution=MyProvi;ipf:vmc:ipaddress=10.45.2.11;Application=T4G Release 2;ipf:environment=PROD;ipf:vmc:serverRole=EB GDS Link DataView360;ipf:sd:hostname=DC1PRD01CDE002;CostCenter=IPF FCMS Cost Centre","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-07fb157cf3897f74a","DC1PRD01CDE001","host","Ready","PROD","N/A","DIP","group_7.json","EB GDS Link DataView360","T4G Release 2","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-0bd71a1b4e0a09a67","10.45.2.0/24","10.45.2.12","N/A","windows","m6i.xlarge","Basic","4","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/AWSApplicationMigrationLaunchInstanceWithSsmRole","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919","ipf:vmc:managedby=fjs-wintel;ipf:vmc:location=ipf-aws-vmc-sddc1;Name=DC1PRD01CDE001;ipf:sd:infrastructureapplicationsupport=Low Complexity App 24 x 7;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;ipf:vmc:changerequest=JCR-8684;AutoPatch=False;mgn.amazonaws.com-job=mgnjob-0c0ca39c9919e144f;ipf:bill:chargingTower=Credit & L.Prevention Apps;Backup=False;Environment=Production;Schedule=;ServiceLevel=Enterprise;fcms:CustomMonitoring=group_7.json;aws:ec2launchtemplate:version=7;Role=EB GDS Link DataView360;CostCenter=IPF FCMS Cost Centre;ipf:sd:servicename=DIP;ipf:vmc:backuppolicy=;aws:migrationhub:source-id=d-server-014f5lpajdt85w;Monitored=Ready;ipf:costcenter=ITS-UK;ipf:vmc:ipaddress=10.45.2.12;mgn.amazonaws.com-source-server=s-0f8e12603532998cc;Application=T4G Release 2;PatchGroup=NotApplicable;ipf:environment=PROD;ipf:vmc:serverRole=EB GDS Link DataView360;ipf:sd:hostname=DC1PRD01CDE001;AWSApplicationMigrationServiceSourceServerID=s-0f8e12603532998cc;aws:ec2launchtemplate:id=lt-056f9a04df0c4a75c;ipf:solution=MyProvi;ipf:vmc:OperatingSystem=Windows Server 2012 R2 DataCenter Edition","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-0fadf2ba159145dea","DC1PRD01ESB102","host","Ready","PROD","False","Core0","group_6.json","BizTalk Server","MyProvi -  Production","stopped","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-075383f6b912f0a56","10.45.8.0/24","10.45.8.101","N/A","windows","m6i.2xlarge","Basic","8","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","True","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919","aws:ec2launchtemplate:version=5;ipf:vmc:managedby=fjs-wintel;ServiceLevel=Enterprise;ipf:solution=MyProvi;ipf:vmc:serverRole=BizTalk Server;ipf:vmc:backuppolicy=;Backup=False;ipf:bill:chargingTower=MyProvi;aws:ec2launchtemplate:id=lt-072995b93214f0117;ipf:vmc:changerequest=JCR-8684;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;aws:migrationhub:source-id=d-server-010luuf0pspykl;ipf:environment=PROD;Role=BizTalk Server;mgn.amazonaws.com-job=mgnjob-009264699814f99e6;ipf:sd:servicename=Core0;ipf:vmc:OperatingSystem=Windows Server 2012 R2 DataCenter Edition;Schedule=;Environment=Production;mgn.amazonaws.com-source-server=s-068f7ca35b05b60e9;ipf:sd:hostname=DC1PRD01ESB102;AssetManaged=True;CostCenter=IPF FCMS Cost Centre;Application=MyProvi -  Production;Name=DC1PRD01ESB102;Monitored=Ready;AWSApplicationMigrationServiceSourceServerID=s-068f7ca35b05b60e9;fcms:CustomMonitoring=group_6.json;SqlServerMonitored=False;ipf:vmc:ipaddress=10.45.8.101;ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:sd:infrastructureapplicationsupport=;AutoPatch=False;ipf:costcenter=MYP-UK;PatchGroup=NotApplicable","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-0405c42d259a0d6b5","DC1PRD01LWS101","host","Ready","PROD","N/A","MyProvi","group_6.json","Light Weight Services","MyProvi -  Production","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-075383f6b912f0a56","10.45.8.0/24","10.45.8.105","N/A","windows","c6i.xlarge","Basic","4","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/AWSApplicationMigrationLaunchInstanceWithSsmRole","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919","aws:ec2launchtemplate:id=lt-0948775bee38062fb;AssetManaged=True;Environment=Production;ipf:sd:infrastructureapplicationsupport=;fcms:CustomMonitoring=group_6.json;ipf:vmc:changerequest=JCR-8684;PatchGroup=NotApplicable;ipf:costcenter=MYP-UK;mgn.amazonaws.com-source-server=s-02d0ab4aececb0cd9;ipf:sd:hostname=DC1PRD01LWS101;ipf:bill:chargingTower=MyProvi;Application=MyProvi -  Production;CostCenter=IPF FCMS Cost Centre;ipf:vmc:OperatingSystem=Windows Server 2012 R2 DataCenter Edition;mgn.amazonaws.com-job=mgnjob-009264699814f99e6;ipf:solution=MyProvi;ipf:vmc:serverRole=Light Weight Services;AutoPatch=False;_GX_AMI_=;Backup=False;aws:migrationhub:source-id=d-server-035q1kh8taw0qc;Monitored=Ready;ipf:environment=PROD;ipf:vmc:ipaddress=10.45.8.105;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;ipf:vmc:backuppolicy=;ipf:vmc:managedby=fjs-wintel;ServiceLevel=Enterprise;ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:sd:servicename=MyProvi;aws:ec2launchtemplate:version=5;Schedule=;AWSApplicationMigrationServiceSourceServerID=s-02d0ab4aececb0cd9;Name=DC1PRD01LWS101;Role=Light Weight Services","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-0376bed7896fb4dc0","DC1PFADDC001","host","Ready","PROD","N/A","Focus Common Infrastructure","group_1.json","Domain Controller","Focus Common Infrastructure","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-0e168d460017fd348","10.200.1.0/24","10.200.1.13","N/A","windows","c6i.large","Basic","2","ami-0b54d01d641bc4380","AMI Deleted/Private (ami-0b54d01d641bc4380)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","True","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-043cbfb16e5585b2e;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010","ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:sd:servicename=Focus Common Infrastructure;ipf:vmc:managedby=fjs-wintel;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;ipf:vmc:serverRole=Domain Controller;ipf:environment=PROD;ipf:vmc:changerequest=JCR-8684;ipf:sd:hostname=DC1PFADDC001;NetBIOS=DC1PFADDC001;ipf:solution=Focus;_GX_AMI_=ami-00ca37b219bdbf2b5;CostCenter=IPF FCMS Cost Centre;PatchGroup=NotApplicable;Schedule=;ipf:vmc:ipaddress=172.30.3.50;ServiceLevel=Enterprise;Application=Focus Common Infrastructure;Monitored=Ready;Environment=Production;Backup=False;fcms:CustomMonitoring=group_1.json;ipf:vmc:backuppolicy=;Wave=Wave 7;ipf:sd:infrastructureapplicationsupport=;Name=DC1PFADDC001;AutoPatch=False;Role=Domain Controller;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;ipf:costcenter=ITS-UK;ipf:bill:chargingTower=Focus Common","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-0f06dda9e83aacb19","AZ1ROMFGA001","default","N/A","PROD","N/A","N/A","N/A","N/A","N/A","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-04d660270aa7396b2","10.200.10.0/24","10.200.10.11","N/A","Linux/UNIX","m6i.xlarge","Basic","4","ami-0ae0762915a933e4d","AMI Deleted/Private (ami-0ae0762915a933e4d)","arn:aws:iam::390439356506:instance-profile/IPF_managed_instance_core","True","required","enabled","1","disabled","False","stop","filegateway","sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-00be6038c7ce4df3c","Ipf:vmc:country=Romania;ipf:vmc:changerequest=JCR-8675 - Deploy storage gateway appliances;AWSApplicationMigrationServiceManaged=;ipf:vmc:servicetier=TBC;ipf:environment=PROD;ipf:vmc:serverRole=File gateway service;ipf:vmc:dbsupport=;ipf:costcenter=ITI-Romania;ipf:bill:chargingTower=Romania ITI;ipf:vmc:servicename=Q-Score;ipf:vmc:managedby=;map-migrated=d-server-03jll9d5csn3fp;aws-migration-project-id=MPE23498;ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:vmc:pricePlan=;AutoPatch=False;Name=AZ1ROMFGA001;ipf:vmc:businessowner=Cristian Turtica;ipf:vmc:serviceowner=Cristian Turtica;ipf:vmc:patchGroup=;ipf:sd:hostname=AZ1ROMFGA001","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-04c5c6197469d496d","AZ1PRD01CTS001","host","Ready","PROD","N/A","0","True","CTS Application Server","CTS Application","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-003f56c34daf32ec2","10.200.193.0/24","10.200.193.105","N/A","windows","c6i.2xlarge","Basic","8","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0624eed6e309638f0;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010","AWSApplicationMigrationServiceSourceServerID=s-033f8961876e9c669;Name=AZ1PRD01CTS001;fcms:CustomMonitoring=True;PatchGroup=NotApplicable;ServiceLevel=Enterprise;Schedule=;Monitored=Ready;ipf:sd:hostname=AZ1PRD01CTS001;Backup=False;ipf:sd:servicename=0;ipf:vmc:backuppolicy=;Application=CTS Application;ipf:environment=PROD;mgn.amazonaws.com-source-server=s-033f8961876e9c669;aws:ec2launchtemplate:id=lt-08ccccec2b5c3e647;ipf:solution=MyProvi;ipf:bill:chargingTower=MyProvi;CostCenter=IPF FCMS Cost Centre;ipf:vmc:serverRole=Domain Controller;ipf:vmc:managedby=fjs-wintel;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:sd:infrastructureapplicationsupport=Low Complexity App 24 x 7;ipf:costcenter=MYP-UK;aws:migrationhub:source-id=d-server-00iw9o5zc1nd6i;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;ipf:vmc:changerequest=JCR-8684;AutoPatch=False;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;Environment=Production;Role=CTS Application Server;ipf:vmc:ipaddress=10.200.193.105;mgn.amazonaws.com-job=mgnjob-0c973312ab135ad56;aws:ec2launchtemplate:version=6","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-00866dfe1bacee4a2","AZ1PRD01TEST999","host","Ready","PROD","N/A","Core Infrastructure","True","To be removed","Core Infrastructure","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-0b279ef188d96e085","10.200.192.0/24","10.200.192.250","N/A","windows","c6i.large","Basic","2","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","True","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010","aws:migrationhub:source-id=d-server-00wn77107tqyl3;NetBIOS=AZ1PRD01TEST999;ipf:vmc:changerequest=JCR-8684;Wave=Wave 6;ipf:vmc:managedby=fjs-wintel;AssetManaged=True;Schedule=;mgn.amazonaws.com-job=mgnjob-069d928ab13ad244b;AWSApplicationMigrationServiceSourceServerID=s-01d468249332a1662;CostCenter=IPF FCMS Cost Centre;ipf:vmc:serverRole=To be removed;ipf:sd:hostname=AZ1PRD01TEST999;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;ipf:environment=PROD;ipf:sd:servicename=Core Infrastructure;Monitored=Ready;ServiceLevel=Standard;Role=To be removed;Backup=False;ipf:vmc:backuppolicy=;Environment=PROD;mgn.amazonaws.com-source-server=s-01d468249332a1662;fcms:CustomMonitoring=True;ipf:solution=FJS Core Infrastructure;_GX_AMI_=;aws:ec2launchtemplate:version=6;ipf:sd:OperatingSystemSupport=Account Supported;PatchGroup=NotApplicable;ipf:bill:chargingTower=IT Foundational;AutoPatch=False;ipf:vmc:ipaddress=10.200.192.250;Application=Core Infrastructure;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;ipf:costcenter=ITS-UK;aws:ec2launchtemplate:id=lt-098424d20be8d3498;Name=AZ1PRD01TEST999;ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:sd:infrastructureapplicationsupport=","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-0229468640513a473","AZ1UKADDC002","host","True","PROD","N/A","Core Infrastructure - Active Directory Domain - UKINTERNATIONAL","group_1.json","Domain Controller","Core Infrastructure - Active Directory Domain - UKINTERNATIONAL","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-0e168d460017fd348","10.200.1.0/24","10.200.1.10","N/A","windows","c6i.large","Basic","2","ami-09a5b075288c8c7c5","BYOL-IMAGE-DO-NOT-DELETE-SDDCs","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","True","required","enabled","1","disabled","True","stop",,"sg-0746a088a2318c7b1;sg-0d8c9f8ad0d03459f;sg-043cbfb16e5585b2e;sg-0d8a20af9758efc79;sg-01a33b656df15e433;sg-0083934f3153c06af;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010","_GX_AMI_=;ipf:vmc:ipaddress=10.40.70.104;ipf:vmc:serverRole=Domain Controller;Name=AZ1UKADDC002;ipf:bill:chargingTower=IT Foundational;Role=Domain Controller;ipf:vmc:managedby=fjs-wintel;ipf:solution=FJS Core Infrastructure;ipf:sd:infrastructureapplicationsupport=;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;Application=Core Infrastructure - Active Directory Domain - UKINTERNATIONAL;ipf:costcenter=ITS-UK;PatchGroup=NotApplicable;AutoPatch=False;ipf:vmc:location=ipf-aws-vmc-sddc1;CostCenter=IPF FCMS Cost Centre;fcms:CustomMonitoring=group_1.json;ipf:vmc:backuppolicy=;ipf:sd:servicename=Core Infrastructure - Active Directory Domain - UKINTERNATIONAL;Schedule=;ServiceLevel=Enterprise;ipf:environment=PROD;AssetManaged=True;ipf:sd:hostname=AZ1UKADDC002;Monitored=True;Backup=False;ipf:vmc:changerequest=JCR-8684;Environment=PROD;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7","True"
