AccountName,AccountId,SSORole,Region,VpcId,SecurityGroupId,GroupName,Description,IsAttached,Status
ipf-aws-dmz-test,909815309665,nonprivFujitsuCSA,eu-west-1,vpc-0c0e9ec7dd93a75f7,sg-0c4a6da5a6692a292,cmsuatpreservers-sg,Allow access to CMS UAT-PRE Servers,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0d03645cd3f9f6bc5,AWSEC2Endpoint-sg,Access to AWS EC2 Endpoint,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-06651ad5ca1942b0c,dmz-korfu-servers-euw1-prod-dmz-01-sg,Allow connectivity to dmz-korfu,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0eb793e8399849936,default,default VPC security group,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-03f94753dce8d6b0a,czdcsrweb01p-dmz-01-sg,Security group for SQL Server CZDCSRWEB01P,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-06659d3446d446ffe,plpwebsites02-euw1-prod-workloadpoland-01-sg,Allow connectivity to plpwebsites02,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-068ba55074632dbfa,AWS Application Migration Service default Conversion Server Security Group,Security group with the required permissions for AWS Application Migration Service Conversion Servers,FALSE,Orphaned
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0daf84d70c98077ca,v-ibm-04-app01-01-sg,Security group for DMZ Server V-IBM-04-APP01,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0042187a1d860c378,kos-euw1-prod-workloadpoland-04-sg,Allow connectivity to kos,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-02c717cc2c97a6a26,ftp-dmz-01-sg,Security group for SQL Server FTP,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0f8d342c247755efc,WSUS-Communication,CHG0447866 - Allow WSUS HTTP traffic,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-05f932f30eb0ecfc6,kos-euw1-prod-workloadpoland-03-sg,Allow connectivity to kos,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-00083f75c8484ea07,Netskope-infrtastructure-workloaddmz-prod-01,Allow connectivity to all dmz-prod servers,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-09fa1942779631d7f,hu-hdhrkwb1-euw1-prod-dmz-01-sg,Security group for HU HDVHRKWEB1 DMZ Server,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0e5b837e987f24b09,proddmzvpcservers-02-sg,Security group for for all production application servers ,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0d3cdf08d58d5fc79,hu-hdvaml1-euw1-prod-dmz-01-sg,Security group for HU HDVAML1 DMZ Server,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-07b6693626b3f3632,webcz-01-sg,Security group for SQL Server WEBCZ,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0b562b3fb7769892d,FujitsuCoreManagedInstances-sg,Allow access from FJS core managed Servers,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-060c7721af6bb2bfe,kos-euw1-prod-workloadpoland-01-sg,Allow connectivity to kos,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-00c76b5e7ff722b6d,MarketManagedinstances-sg,Allow access from Fujitsu Management servers,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0b0a303956a0f9926,proddmzvpcservers-01-sg,Security group for for all production application servers ,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-047c9b900f15f5508,hu-hdvut2-euw1-prod-dmz-01-sg,Security group for HU HDVUT2 DMZ Server,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-047a69fd02358f27e,ftp-dmz-02-sg,Security group for DMZServer FTP,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0663d5e8f38f6e274,v-ibm-56-qsapp2-01-sg,Security group for DMZ Server V-IBM-56-QSApp2,FALSE,Orphaned
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0b9f45158797c947a,hu-hdvrdsgw1-euw1-prod-dmz-01-sg,Security group for HU HDVRDSGW1 DMZ Server,FALSE,Orphaned
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0212d9be7cf40ac33,IPFADFSVpc-sg,CHG0450950,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0f44303856a579a9d,Cloudmigration-sg,Cloud Migration group,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0ca252aa95ed0accc,cmsonedigitalmsiredis-sg,Allow access to MSI Redis nodes,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0d5676736b2ea7f1b,IPFDigitalProdA-sg,CHG0450950,FALSE,Orphaned
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0fcefdb1395853fc5,cmsonedigitalmsiservers-sg,Allow access to MSI Servers,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-053e866c6b4ad554d,IPFProvigoprod-sg,IPFProvigoprod-sg,FALSE,Orphaned
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-017aea38f0987b190,cmsonedigitaldsiservers-sg,Allow Access to CMS one Digital DSI Servers,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0bfea2674cae46b9a,v-ibm-46-sftp-01-sg,Security group for DMZ Server V-IBM-46-SFTP,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0f7ce48cfacccc859,cmsonedigitaldsiredis-sg,Allow access to DSI Redis Nodes,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0e83530e97794845e,ec2migrationwave8-sg,Allow all connections,FALSE,Orphaned
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-09ca64ef6cf4a380f,HU-TEST-01-sg,HU-TEST-01-sg,FALSE,Orphaned
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-04c215579a66599e6,kos-euw1-prod-workloadpoland-02-sg,Allow connectivity to kos,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0fe33e37888653160,v-ibm-57-qsapp3-01-sg,Security group for DMZ Server V-IBM-57-QSApp3,FALSE,Orphaned
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0dd219d6f20075a88,IPFAccess-CMP-LCOP-sg,"Allow Access from CMP, LCOP and Pulse Secure",TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-034321e1e65c2d62c,hu-euw1-prod-dmz-sg-01,Security group for HU Prod DMZ Servers,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0f22d281e3ee23536,scommanagedinstances-euw1-prod-workloaddmz-01-sg,scommanagedinstances-euw1-prod-workloaddmz-01,FALSE,Orphaned
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0fb934a3d92864824,Netskope-private-access-workloaddmz-prod-01,Allow connectivity to all dmz-prod servers,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0b72b494b5a363efc,AWS Application Migration Service default Replication Server Security Group,Security group with the required permissions for AWS Application Migration Service Replication Servers,FALSE,Orphaned
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0e4945d677ee547ec,mdr-tm-euw1-prod-prod-workloaddmzprod-01-sg,Allow connectivity from MDR and TM services,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-04ab11e1aebb47879,ameliaautomationa-prod-dmz-01,Amelia Automation A-Lite Server,FALSE,Orphaned
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0b14ab63c5be064dc,PROD01DomainMembers-sg,Allow access from PROD01 Domain Controllers,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-067549f5e61b96a49,commvault-m365-sg,Allow communication to Commvault M365 Servers,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0800b928ec28c9e8f,commvault-market-01-sg,Commvault rules for Hungary Market,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0aa44ba471ae7d3e9,dmzprod-scomgw-euw1-prod-dmz-01,Allow SCOM DMZ Gateway Connectivity,TRUE,In Use
ipf-aws-dmz-prod,213591333276,nonprivFujitsuCSA,eu-west-1,vpc-09464a03ae0fc1f04,sg-0dad4cc2dd047e80f,pldcsrpd01p-euw1-prod-workloadpoland-01-sg,Allow connectivity to pldcsrpd01p,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-0fce670771c1a6948,sg-0f4643812d7fdae36,default,default VPC security group,FALSE,Orphaned
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-05adee6976b50e187,sg-0fe42d3ba7f43ae6a,poland-memberservers-euw1-test-workloadpoland-01-sg,Allow connectivity from test servers,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-010063d920d938e1e,sg-012cc68a65fa45a66,rodcsrsql02t-euw1-test-workloadromania-01-sg,Allow connectivity to rodcsrsql02t,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-0964abf9dc99960a3,sg-069b5572a75e7532e,hungary-addc-euw1-test-workloadhungary-03-sg,Allow connectivity for DC Communication,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-073402d19fd14700b,sg-0335eda5782222c6f,tst2-sql-euw1-test-workloadczech-01-sg,Allow connectivity to tst2-sql,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-0964abf9dc99960a3,sg-0c2f011baf86a6db3,adfr-dc-euw1-test-workloadhungary-01-sg,Allow connectivity for ADFR servers,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-010063d920d938e1e,sg-023e20d70cd9ef267,mdr-tm-euw1-test-workloadromania-01-sg,Allow connectivity from MDR and TM services,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-010063d920d938e1e,sg-08c693c8594b813a7,rodcsrsql04t-euw1-test-workloadromania-01-sg,Allow connectivity to rodcsrsql04t,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-0fce670771c1a6948,sg-067a25c8cb567c4e4,ivt-servers-euw1-test-workloadgroupit-01-sg,ivt-servers-euw1-test-workloadgroupit-01-sg,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-073402d19fd14700b,sg-0590b84a627ce1ef1,Netskope-private-access-workloadczech-01,Allow connectivity to all CZ-Test servers,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-05adee6976b50e187,sg-0b9222af2692afe94,poland-adds-euw1-test-workloadpoland-03-sg,Allow connectivity from PL ADDS,FALSE,Orphaned
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-073402d19fd14700b,sg-025a23dde0d6c3f36,czech-adds-euw1-test-workloadczech-01-sg,Allow connectivity from CZ ADDS,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-05adee6976b50e187,sg-0b899270c3c7f443f,cloudmigration-euw1-test-workloadpoland-01-sg,Security group for testing ec2 instance launched from MGN,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-010063d920d938e1e,sg-0dc1070862366ed2f,cloudmigration-euw1-test-workloadromania-01-sg,Security group for testing Romania ec2 instance launched from MGN,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-05adee6976b50e187,sg-0853783343624704d,default,default VPC security group,FALSE,Orphaned
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-010063d920d938e1e,sg-0b183bf5aa6ea897d,axtest-euw1-test-workloadromania-01-sg,Allow connectivity to axtest,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-05adee6976b50e187,sg-0f761c6df08ad6805,mdr-tm-euw1-test-workloadpoland-01-sg,Allow connectivity from MDR and TM services,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-073402d19fd14700b,sg-0349b90075078872f,default,default VPC security group,FALSE,Orphaned
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-0b3f0349fa41b0955,sg-095035975d83e23b6,mgn-vpc-endpoint-euw1-test-centralnetwork-02-sg,Allow Access to MGN Endpoint,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-0964abf9dc99960a3,sg-096947171b8d4f996,mdr-tm-euw1-test-workloadhungary-01-sg,Allow connectivity for MDR and Trend Micro servers,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-05adee6976b50e187,sg-0c8eaf3f30bc6424a,common-servers-euw1-test-workloadpoland-01-sg,Allow connectivity to all PL servers,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-0b3f0349fa41b0955,sg-09b554b2f8f4d75cf,default,default VPC security group,FALSE,Orphaned
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-05adee6976b50e187,sg-0ed9aa0460429f9cf,poland-memberservers-euw1-test-workloadpoland-02-sg,Allow connectivity from test servers,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-05adee6976b50e187,sg-007ad107279f8450f,common-servers-euw1-test-workloadpoland-03-sg,Allow connectivity to all PL servers,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-010063d920d938e1e,sg-0e39f297d68f0e709,romania-adds-euw1-test-workloadromania-02-sg,Allow connectivity from RO ADDS,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-073402d19fd14700b,sg-07e36ca61e00a082d,Netskope-infrtastructure-workloadczech-01,Allow connectivity to all CZ-Test servers,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-0b3f0349fa41b0955,sg-0722378408a48fff4,core-vpc-endpoints-euw1-test-centralnetwork-02-sg,"Allow access to common VPC Endpoints (EC2, SSM, Logs,Monitoring,ec2messages, ssmmessages)",TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-010063d920d938e1e,sg-0aea3f31eae647d6b,fjscoremanagedinstances-euw1-test-workloadromania-01-sg,allow connectivity to all ro servers,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-010063d920d938e1e,sg-0860f4d861d5480f2,romania-adds-euw1-test-workloadromania-01-sg,Allow connectivity from RO ADDS,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-05adee6976b50e187,sg-0b13c568e35d4e988,FujitsuCoreManagedInstances-euw1-test-workloadpoland-01-sg,Allow connectivity to all PL servers,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-073402d19fd14700b,sg-0daa98dba5c9df90d,stg-sql-euw1-test-workloadczech-01-sg,Allow connectivity to stg-sql,TRUE,In Use
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-0964abf9dc99960a3,sg-0e4b30799d63141ed,scommanagedinstances-euw1-test-workloadhungary-01-sg,scommanagedinstances-euw1-test-workloadhungary-01,FALSE,Orphaned
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-0964abf9dc99960a3,sg-0ec564fce8d48f1bf,cloudmigration-euw1-test-workloadhungary-01-sg,Security group for testing Hungary ec2 instance launched from MGN,FALSE,Orphaned
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-010063d920d938e1e,sg-00f54ef4fc7542234,scommanagedinstances-euw1-test-workloadromania-01-sg,scommanagedinstances-euw1-test-workloadromania-01,FALSE,Orphaned
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-0964abf9dc99960a3,sg-0f270a96d312d5ab7,commvault-euw1-test-workloadhungary-01-sg,Allow connectivity to all HU servers,FALSE,Orphaned
ipf-aws-centralnetwork-test,474668396633,nonprivFujitsuCSA,eu-west-1,vpc-05adee6976b50e187,sg-0cff04048fc722df1,cloudmigration-euw1-test-workloadpoland-02-sg,IVT Security group to allow Poland IP address,FALSE,Orphaned
